year,jday,tmin,tmax,rain,rad
93,179,14.8,26.2,0.0,0.6
93,180,15.6,29.2,0.0,0.7
93,181,13.6,27.7,0.0,0.6
93,182,15.4,25.9,0.0,0.8
93,183,14.2,27.1,0.0,0.6
93,184,15.1,28.5,0.0,1.1
93,185,16.1,22.8,0.0,0.4
93,186,16.4,24.7,0.0,0.6
93,187,14.2,28.0,0.0,0.4
93,188,11.9,29.1,0.0,0.5
93,189,14.7,23.2,0.0,0.6
93,190,14.7,26.7,0.0,1.1
93,191,17.3,26.7,0.0,0.5
93,192,15.7,27.3,0.0,0.9
93,193,14.4,27.8,0.0,0.5
93,194,13.9,26.2,0.0,0.4
93,195,16.5,27.3,0.0,0.5
93,196,13.7,25.8,0.0,0.5
93,197,10.9,28.8,0.0,1.1
93,198,14.6,24.5,0.0,0.8
93,199,13.2,22.9,0.0,0.5
93,200,12.5,24.4,0.0,0.7
93,201,15.4,24.4,0.0,0.6
93,202,14.7,28.2,0.0,0.6
93,203,17.2,26.1,0.0,0.6
93,204,16.1,27.4,0.0,0.4
93,205,12.4,26.5,0.0,0.7
93,206,16.2,29.6,0.0,0.6
93,207,17.1,26.3,0.0,0.4
93,208,12.8,27.8,0.0,0.5
93,209,12.1,26.0,0.0,0.7
93,210,16.1,25.2,0.5,0.4
93,211,13.6,25.4,0.0,0.4
93,212,14.6,25.3,0.0,0.4
93,213,15.0,23.1,0.0,1.1
93,214,14.6,29.7,0.0,0.8
93,215,15.5,26.0,0.0,1.2
93,216,14.1,30.6,0.0,0.7
93,217,13.6,25.7,0.0,0.9
93,218,12.0,27.3,0.0,0.7
93,219,16.2,28.3,0.0,0.5
93,220,15.6,24.4,0.0,0.7
93,221,16.1,27.5,0.0,0.4
93,222,15.6,27.0,0.0,0.5
93,223,15.8,23.8,0.0,0.9
93,224,15.5,26.4,0.0,1.4
93,225,16.2,25.3,0.0,0.7
93,226,16.0,26.0,0.2,0.5
93,227,11.5,26.5,0.2,0.5
93,228,11.6,26.5,6.1,0.5
93,229,15.3,26.6,4.1,0.7
93,230,15.5,23.7,0.0,1.0
93,231,14.2,27.4,0.0,0.7
93,232,16.2,26.5,0.0,0.4
93,233,14.0,30.9,0.0,0.9
93,234,15.6,27.1,0.0,0.6
93,235,14.1,27.7,0.0,0.5
93,236,15.9,25.9,0.0,0.8
93,237,15.9,24.8,0.0,0.6
93,238,15.4,28.5,0.0,0.6
93,239,15.6,26.3,0.2,0.3
93,240,15.3,29.5,0.0,0.8
93,241,16.2,26.4,0.0,0.5
93,242,15.9,26.8,0.5,0.3
93,243,16.3,25.3,0.0,0.7
93,244,16.2,28.1,0.0,0.7
93,245,16.0,27.2,0.0,0.7
93,246,12.9,27.2,0.2,1.1
93,247,16.2,23.8,0.0,0.7
93,248,14.5,28.6,0.0,1.2
93,249,14.0,26.2,0.0,1.2
93,250,14.2,30.1,0.0,0.7
93,251,15.2,26.9,0.0,1.3
93,252,15.7,24.2,0.0,0.7
93,253,13.5,26.5,0.0,1.2
93,254,17.3,26.0,0.0,1.3
93,255,16.2,29.6,0.0,0.8
93,256,15.7,25.7,0.0,0.7
93,257,15.9,29.1,0.0,0.6
93,258,14.8,28.2,0.0,0.7
93,259,16.5,27.3,0.0,1.2
93,260,15.2,28.9,0.0,1.3
93,261,14.2,32.1,0.0,0.7
93,262,14.3,27.0,0.0,0.6
93,263,12.1,29.4,0.0,0.5
93,264,17.1,27.3,0.0,0.3
93,265,17.5,28.5,5.8,0.7
93,266,17.0,27.9,12.3,0.6
93,267,16.5,26.7,0.0,1.4
93,268,14.8,27.8,0.0,1.3
93,269,17.6,28.6,0.0,0.5
93,270,16.6,26.9,0.8,0.4
93,271,12.2,28.3,0.0,1.3
93,272,16.5,27.7,0.0,1.2
93,273,16.7,33.2,0.0,0.7
93,274,16.9,29.7,0.0,0.5
93,275,17.5,31.3,0.0,0.6
93,276,16.8,34.1,0.0,0.6
93,277,16.9,26.9,15.5,0.6
93,278,16.8,27.0,14.2,0.6
93,279,17.8,30.4,0.0,1.2
93,280,15.9,32.7,0.0,0.6
93,281,15.7,27.9,0.0,0.5
93,282,13.2,27.9,0.0,0.5
93,283,16.5,30.8,0.0,0.5
93,284,18.4,22.8,1.6,0.6
93,285,15.8,31.6,0.0,1.2
93,286,16.0,31.8,0.0,0.8
93,287,16.4,29.4,0.0,0.6
93,288,14.7,31.0,0.0,0.5
93,289,14.9,32.3,0.0,0.6
93,290,16.6,30.1,0.0,0.4
93,291,15.0,32.2,0.0,0.7
93,292,18.2,30.5,0.0,1.1
93,293,17.7,29.3,0.0,0.9
93,294,13.6,30.4,0.0,0.6
93,295,17.5,31.9,0.0,0.7
93,296,18.7,30.2,0.0,0.6
93,297,14.2,34.0,0.0,1.1
93,298,17.8,31.3,0.0,1.0
93,299,14.1,33.1,0.0,0.5
93,300,19.5,30.4,0.0,0.5
93,301,15.9,28.2,0.0,0.6
93,302,15.3,32.0,0.0,0.6
93,303,17.5,32.6,0.0,0.8
93,304,16.5,29.5,0.0,1.0
93,305,18.6,31.5,0.0,0.7
93,306,18.3,23.7,0.2,0.3
93,307,18.6,29.8,0.0,0.6
93,308,15.7,30.2,0.0,1.1
93,309,18.8,28.1,0.0,0.6
93,310,17.0,31.6,0.0,0.6
93,311,17.8,30.9,0.0,0.7
93,312,16.6,30.6,0.0,0.7
93,313,18.5,30.9,0.0,0.7
93,314,19.1,30.5,0.0,0.4
93,315,18.0,28.2,2.3,0.6
93,316,16.0,30.5,0.0,0.5
93,317,18.6,34.4,0.0,0.7
93,318,18.7,25.5,8.0,0.4
93,319,18.5,29.1,9.1,0.4
93,320,16.6,26.5,3.0,0.5
93,321,18.5,29.5,9.5,0.9
93,322,18.8,27.6,12.5,1.1
93,323,19.0,29.3,0.0,0.7
93,324,19.2,30.3,0.0,0.6
93,325,18.6,30.3,0.0,0.7
93,326,16.7,29.9,0.4,0.6
93,327,16.8,30.0,0.0,0.5
93,328,18.3,32.8,0.0,0.7
93,329,18.9,26.3,0.2,1.4
93,330,15.1,27.7,0.0,1.2
93,331,18.2,30.2,0.0,0.6
93,332,15.1,31.4,0.0,0.9
93,333,15.3,30.2,0.0,0.8
93,334,19.4,33.1,0.5,1.0
93,335,18.1,29.2,7.7,0.5
93,336,17.5,29.1,0.0,0.6
93,337,19.3,29.9,14.4,0.3
93,338,19.3,26.7,7.6,0.7
93,339,18.7,29.1,0.0,1.2
93,340,19.0,29.0,0.0,0.7
93,341,16.4,31.9,0.0,0.8
93,342,17.8,30.9,0.0,1.1
93,343,19.2,29.3,0.0,1.0
93,344,18.9,30.5,0.0,0.8
93,345,20.3,28.5,0.0,1.3
93,346,19.2,31.7,0.0,1.3
93,347,17.9,27.9,0.0,0.6
93,348,18.4,29.4,2.0,0.5
93,349,19.5,29.2,0.0,1.3
93,350,19.6,27.7,0.0,0.7
93,351,18.5,28.4,11.6,0.9
93,352,18.1,30.4,0.0,0.8
93,353,18.8,27.4,0.7,0.5
93,354,18.6,32.0,1.8,0.5
93,355,18.2,30.6,0.2,0.8
93,356,19.7,27.5,11.7,0.8
93,357,18.9,30.2,0.0,0.8
93,358,17.2,29.1,0.0,0.9
93,359,18.4,27.3,0.2,0.8
93,360,18.0,31.1,1.7,0.8
93,361,19.8,27.2,14.0,0.6
93,362,19.2,30.4,0.0,0.7
93,363,19.0,29.9,5.4,0.3
93,364,18.8,28.8,0.2,0.4
93,365,19.4,31.0,12.8,0.6
94,1,18.2,29.4,0.0,1.0
94,2,18.4,30.6,0.0,0.8
94,3,20.1,29.7,0.0,1.3
94,4,19.3,30.8,0.0,0.7
94,5,20.1,32.0,0.0,0.7
94,6,18.5,27.7,0.0,1.2
94,7,18.0,30.6,0.0,0.8
94,8,17.5,29.5,0.0,0.8
94,9,17.4,31.7,0.0,0.7
94,10,18.0,27.2,0.0,0.8
94,11,17.2,30.7,0.0,0.7
94,12,17.6,29.7,0.0,0.8
94,13,19.5,30.3,0.0,1.0
94,14,19.6,29.5,0.0,0.8
94,15,18.9,28.8,0.8,0.3
94,16,18.4,28.1,0.2,0.5
94,17,17.8,32.0,0.0,1.2
94,18,17.7,29.6,0.0,0.7
94,19,17.6,29.1,0.0,0.7
94,20,17.3,28.8,0.0,0.7
94,21,19.0,30.6,0.0,1.2
94,22,16.4,30.9,0.0,0.7
94,23,16.9,30.0,0.0,0.6
94,24,17.8,30.6,0.0,0.8
94,25,18.0,33.7,0.0,0.6
94,26,18.4,32.1,0.0,1.3
94,27,20.3,31.6,0.0,1.1
94,28,16.8,32.4,0.0,1.0
94,29,17.9,31.0,0.0,0.8
94,30,16.4,30.6,0.0,1.1
94,31,17.0,32.5,0.0,1.3
94,32,18.6,29.8,0.0,0.7
94,33,17.3,32.1,0.0,0.6
94,34,19.6,32.2,0.0,0.3
94,35,18.9,31.1,0.0,0.6
94,36,19.1,28.8,0.0,0.6
94,37,17.6,30.0,0.0,0.6
94,38,19.6,32.2,0.0,0.6
94,39,17.3,28.8,0.0,0.6
94,40,18.4,31.6,0.0,0.7
94,41,16.4,31.5,0.0,1.3
94,42,19.7,32.6,0.0,0.6
94,43,17.7,30.2,0.0,0.6
94,44,18.9,31.1,0.0,0.5
94,45,17.1,31.9,0.0,0.6
94,46,19.5,32.1,0.0,0.7
94,47,17.9,33.1,0.0,0.6
94,48,20.1,33.3,0.3,0.5
94,49,19.5,32.8,7.5,0.4
94,50,17.8,32.0,0.0,1.1
94,51,17.7,33.7,0.0,0.6
94,52,18.8,32.3,0.0,0.6
94,53,18.3,33.4,0.0,0.6
94,54,17.8,33.7,0.0,0.6
94,55,19.3,29.2,0.0,0.5
94,56,20.0,33.6,0.0,0.6
94,57,18.1,32.6,0.0,0.6
94,58,17.4,30.1,0.0,0.6
94,59,17.8,29.2,0.0,0.6
94,60,19.0,30.1,0.0,0.7
94,61,19.9,34.0,0.0,0.6
94,62,19.6,33.8,0.0,0.6
94,63,19.5,29.2,35.3,0.4
94,64,20.1,29.5,4.2,0.5
94,65,19.9,31.7,0.0,0.9
94,66,16.6,34.6,0.0,0.6
94,67,17.5,33.4,0.0,0.5
94,68,19.5,33.0,0.0,1.2
94,69,17.4,34.0,0.0,1.1
94,70,16.9,33.2,0.0,0.6
94,71,20.0,25.0,0.0,0.6
94,72,18.9,28.3,0.0,0.7
94,73,14.9,30.9,0.0,0.8
94,74,18.0,32.5,0.0,0.9
94,75,17.3,33.6,0.0,0.7
94,76,17.4,24.7,0.0,1.1
94,77,18.1,31.8,0.0,1.1
94,78,22.1,30.8,0.0,1.3
94,79,19.5,31.2,0.0,1.2
94,80,18.9,32.0,0.0,0.9
94,81,17.9,32.9,0.0,0.6
94,82,18.4,31.9,0.0,0.6
94,83,17.7,31.6,0.0,0.7
94,84,18.7,28.4,0.0,0.7
94,85,22.9,32.7,0.0,0.6
94,86,19.0,34.5,0.0,0.8
94,87,17.8,32.3,0.0,0.8
94,88,20.1,31.8,12.7,1.1
94,89,19.2,30.0,3.6,0.8
94,90,24.1,33.0,0.0,0.7
94,91,16.4,31.2,0.0,0.6
94,92,19.5,31.4,0.0,0.6
94,93,19.1,29.0,0.0,0.6
94,94,27.7,32.1,0.0,0.6
94,95,17.8,29.1,0.0,0.7
94,96,19.0,31.2,0.0,1.1
94,97,18.0,29.9,0.0,0.6
94,98,19.8,30.4,0.0,0.7
94,99,18.9,30.8,0.0,1.2
94,100,28.9,29.4,0.0,1.0
94,101,17.0,30.6,0.0,1.0
94,102,19.9,30.1,0.0,0.7
94,103,29.3,29.4,0.0,1.2
94,104,19.4,29.2,0.0,1.2
94,105,16.4,31.0,0.0,1.0
94,106,19.7,30.0,0.0,1.1
94,107,24.0,29.3,0.0,1.0
94,108,19.7,32.9,0.0,0.6
94,109,28.0,30.0,0.0,0.7
94,110,19.0,33.0,0.0,0.9
94,111,18.1,30.9,0.0,0.6
94,112,19.4,30.1,0.0,0.9
94,113,18.9,28.6,0.2,0.5
94,114,17.8,30.8,0.2,0.6
94,115,18.2,29.2,0.2,0.8
94,116,19.7,30.2,0.0,0.6
94,117,18.2,30.4,0.0,0.7
94,118,18.6,30.8,0.0,1.5
94,119,27.2,31.3,0.0,1.9
94,120,17.9,29.4,0.0,1.1
94,121,17.2,29.0,0.0,0.6
94,122,15.4,28.4,0.0,1.1
94,123,18.8,24.6,0.3,0.5
94,124,18.1,29.1,2.8,0.5
94,125,19.2,30.7,0.2,1.0
94,126,19.1,27.6,0.2,0.9
94,127,18.9,30.2,6.9,0.5
94,128,17.2,25.1,0.3,0.6
94,129,17.6,30.1,0.0,1.2
94,130,18.3,29.2,0.2,0.7
94,131,18.7,29.7,0.3,0.5
94,132,17.3,25.1,0.0,0.7
94,133,17.8,27.4,0.0,1.0
94,134,17.9,23.8,15.9,0.6
94,135,17.3,24.1,2.6,0.4
94,136,18.6,23.3,4.4,0.5
94,137,17.5,29.3,0.0,0.6
94,138,17.2,30.0,0.0,1.1
94,139,17.1,28.7,0.0,0.7
94,140,16.1,28.4,0.0,1.1
94,141,16.2,27.9,0.0,0.8
94,142,15.7,27.7,14.6,0.7
94,143,15.6,23.6,1.1,0.5
94,144,15.8,27.9,0.0,0.6
94,145,16.8,30.1,0.9,0.4
94,146,16.9,27.1,13.2,0.4
94,147,17.7,23.0,0.2,0.7
94,148,16.4,22.9,0.3,0.3
94,149,16.4,25.2,11.6,0.5
94,150,18.3,26.3,0.4,0.9
94,151,16.8,25.3,0.2,0.9
94,152,15.8,26.1,0.0,0.4
94,153,16.3,26.3,0.3,0.5
94,154,17.5,24.4,1.5,0.5
94,155,14.9,25.4,0.4,0.5
94,156,15.7,29.9,0.0,0.5
94,157,17.0,29.4,0.0,0.7
94,158,15.2,25.6,0.2,0.5
94,159,13.3,30.1,0.0,1.0
94,160,16.3,27.7,0.0,0.6
94,161,17.2,25.5,0.0,1.2
94,162,14.0,24.2,0.0,0.8
94,163,15.3,27.9,0.0,1.1
94,164,17.8,26.2,0.4,1.2
94,165,14.3,25.9,0.0,1.1
94,166,16.1,25.8,0.2,0.8
94,167,14.5,27.2,0.0,0.7
94,168,13.9,26.9,0.0,0.3
94,169,14.2,24.6,0.0,0.3
94,170,11.1,27.8,0.0,1.2
94,171,16.0,27.8,0.0,1.2
94,172,16.1,25.4,0.0,0.5
94,173,13.9,28.5,0.0,0.4
94,174,14.6,28.4,0.0,1.2
94,175,16.6,28.2,0.0,0.7
94,176,15.4,29.8,0.0,0.6
94,177,15.7,27.6,0.0,0.7
94,178,16.2,25.8,0.0,0.6
94,179,13.9,24.9,0.0,0.7
94,180,13.2,27.0,0.0,0.8
94,181,15.7,29.9,0.0,0.6
94,182,16.5,25.2,0.0,0.6
94,183,17.0,24.1,0.4,0.7
94,184,16.4,30.4,0.0,0.5
94,185,12.6,25.9,0.0,1.1
94,186,15.9,23.1,0.0,0.7
94,187,16.4,27.5,0.0,0.4
94,188,13.0,26.5,0.0,0.5
94,189,17.3,28.4,0.0,0.4
94,190,16.4,24.2,0.0,0.5
94,191,14.8,28.0,0.0,0.7
94,192,15.4,27.9,0.0,0.4
94,193,14.9,27.8,0.0,0.3
94,194,16.0,24.7,0.0,0.6
94,195,14.7,27.3,0.0,0.4
94,196,15.9,27.3,0.0,0.6
94,197,15.1,28.6,0.0,1.2
94,198,14.2,26.9,0.0,0.4
94,199,15.0,28.6,0.0,0.2
94,200,12.7,27.5,0.0,0.4
94,201,14.7,28.1,0.0,0.5
94,202,14.9,27.9,0.0,0.5
94,203,13.7,28.4,0.0,0.9
94,204,12.3,26.3,0.0,0.7
94,205,12.1,24.3,7.0,0.4
94,206,14.8,27.9,0.0,0.5
94,207,15.4,26.4,0.0,0.4
94,208,15.9,23.0,0.0,0.5
94,209,15.9,25.2,0.0,0.6
94,210,14.5,27.5,0.0,1.3
94,211,14.4,24.8,0.0,0.9
94,212,14.8,25.5,0.0,0.7
94,213,15.9,28.7,0.0,0.3
94,214,14.0,27.9,0.0,1.2
94,215,14.8,26.3,0.0,1.0
94,216,14.3,22.7,0.9,0.5
94,217,13.6,25.3,0.0,0.4
94,218,14.7,27.3,0.0,0.6
94,219,13.4,27.5,0.0,0.7
94,220,14.2,28.7,0.0,1.0
94,221,14.2,23.7,0.0,0.7
94,222,16.6,24.5,0.0,0.8
94,223,15.6,24.2,0.0,0.8
94,224,16.4,25.9,0.0,0.8
94,225,12.5,25.0,0.0,0.6
94,226,13.9,26.7,0.0,0.7
94,227,17.1,28.3,0.0,0.6
94,228,12.9,27.7,0.0,0.6
94,229,15.0,23.5,0.0,0.5
94,230,16.6,26.4,0.0,1.2
94,231,16.3,25.0,0.0,1.3
94,232,14.6,26.1,0.0,0.6
94,233,14.2,24.0,0.0,0.5
94,234,12.6,25.3,0.0,0.6
94,235,12.6,28.5,0.0,1.1
94,236,13.7,27.4,0.0,0.6
94,237,17.0,27.3,0.0,0.5
94,238,13.4,26.6,0.0,0.7
94,239,15.1,29.3,0.0,1.1
94,240,14.8,27.7,0.5,1.0
94,241,15.9,26.5,0.0,0.7
94,242,14.4,25.7,0.0,0.7
94,243,14.4,29.1,0.0,0.6
94,244,14.9,28.2,0.0,1.0
94,245,15.9,28.2,0.0,0.7
94,246,15.6,30.0,0.0,0.4
94,247,14.0,29.7,0.0,0.5
94,248,15.4,26.8,0.0,1.2
94,249,12.2,27.4,0.0,0.7
94,250,17.7,30.5,0.0,0.6
94,251,15.6,28.8,0.8,1.1
94,252,15.8,26.2,0.2,0.3
94,253,15.9,27.9,0.0,0.5
94,254,12.8,24.0,0.0,1.3
94,255,16.5,27.2,0.0,0.7
94,256,13.8,27.2,0.0,0.8
94,257,16.0,28.8,0.2,0.3
94,258,14.7,26.6,2.7,0.5
94,259,14.9,30.2,0.0,1.1
94,260,16.0,27.7,0.0,1.2
94,261,17.4,26.1,0.2,0.8
94,262,16.5,26.7,0.0,0.6
94,263,15.2,28.3,0.0,0.6
94,264,14.8,32.3,0.0,0.8
94,265,14.3,29.7,0.0,0.5
94,266,16.8,26.0,0.0,0.7
94,267,12.1,31.5,0.0,0.5
94,268,16.9,31.0,0.0,0.7
94,269,16.0,29.2,0.0,1.3
94,270,17.2,30.7,0.0,0.8
94,271,15.6,30.5,0.0,0.7
94,272,13.7,28.1,0.0,0.7
94,273,14.9,26.8,0.0,0.7
94,274,15.4,30.9,0.0,0.6
94,275,16.7,28.9,0.0,0.6
94,276,16.3,32.8,0.0,0.6
94,277,15.0,30.4,0.0,0.6
94,278,17.1,34.3,0.0,0.9
94,279,18.6,31.7,0.0,1.3
94,280,13.7,31.8,0.0,1.1
94,281,14.2,30.0,0.0,0.6
94,282,12.9,29.4,0.0,0.5
94,283,17.4,30.0,0.0,0.7
94,284,15.0,29.4,0.0,0.6
94,285,14.6,29.2,0.0,0.5
94,286,13.4,29.9,0.0,0.8
94,287,18.0,31.5,0.0,1.0
94,288,15.8,30.4,0.0,1.2
94,289,14.2,30.8,0.0,0.6
94,290,18.5,30.6,0.0,0.6
94,291,17.8,30.2,0.0,0.5
94,292,17.6,29.7,0.0,0.5
94,293,18.5,31.2,0.0,0.7
94,294,15.0,30.0,0.0,0.6
94,295,17.5,29.2,0.0,1.2
94,296,16.9,30.5,0.0,0.6
94,297,17.8,27.4,0.2,0.4
94,298,19.2,23.7,24.2,0.5
94,299,19.3,25.5,2.7,0.8
94,300,13.2,31.3,0.0,1.2
94,301,18.5,28.5,0.0,1.2
94,302,18.6,30.4,0.0,0.5
94,303,17.7,31.2,0.0,0.7
94,304,18.1,23.3,0.5,0.6
94,305,15.5,29.7,0.0,1.2
94,306,18.3,29.3,0.2,0.6
94,307,18.7,31.1,0.3,0.6
94,308,18.1,25.5,1.6,0.6
94,309,18.4,27.9,0.2,0.5
94,310,19.5,29.7,0.2,1.1
94,311,19.2,29.9,5.6,0.7
94,312,17.5,26.5,5.2,0.5
94,313,14.7,30.2,0.0,0.8
94,314,18.7,28.7,0.3,1.0
94,315,19.1,33.6,0.0,1.3
94,316,17.9,33.0,0.0,0.7
94,317,17.9,33.3,0.0,0.6
94,318,18.8,27.3,2.9,0.9
94,319,17.1,28.6,0.0,1.1
94,320,20.0,27.6,0.0,0.6
94,321,19.5,30.4,0.0,1.1
94,322,17.3,29.9,0.0,0.5
94,323,17.9,31.3,0.0,0.7
94,324,18.7,29.7,0.0,0.7
94,325,18.1,29.3,0.8,1.0
94,326,17.6,28.6,28.4,0.4
94,327,18.9,31.5,0.0,0.7
94,328,17.2,30.0,0.0,1.2
94,329,19.1,28.4,1.0,0.5
94,330,17.5,30.2,0.3,0.7
94,331,16.8,26.7,0.2,1.3
94,332,19.6,26.6,0.2,0.7
94,333,18.9,28.8,0.2,0.7
94,334,18.5,29.1,0.0,0.8
94,335,18.6,29.3,0.0,0.8
94,336,20.3,28.4,0.0,0.6
94,337,19.2,30.8,0.0,0.7
94,338,19.7,30.3,0.6,0.6
94,339,17.5,30.8,0.0,0.8
94,340,18.3,26.7,24.5,0.7
94,341,20.4,29.4,0.0,0.7
94,342,18.6,28.2,0.2,0.5
94,343,19.4,27.8,0.2,0.7
94,344,19.6,30.1,0.0,0.8
94,345,17.4,32.6,0.2,0.8
94,346,18.9,28.0,2.8,0.8
94,347,19.5,30.0,0.2,0.9
94,348,18.7,29.0,0.0,1.3
94,349,17.9,28.0,0.0,0.7
94,350,18.0,26.3,0.9,0.3
94,351,19.6,27.2,1.2,0.6
94,352,17.4,29.1,9.6,0.7
94,353,19.0,32.3,0.3,1.4
94,354,19.6,29.2,1.1,0.7
94,355,17.3,28.4,0.0,0.5
94,356,20.3,28.1,0.0,0.8
94,357,18.5,28.0,3.4,0.6
94,358,18.5,30.5,1.7,1.4
94,359,18.7,29.0,0.2,1.1
94,360,19.0,28.2,0.2,0.7
94,361,19.0,27.8,0.2,0.6
94,362,18.1,30.9,0.0,0.8
94,363,17.7,29.0,0.0,0.7
94,364,19.5,30.6,0.0,0.7
94,365,17.3,29.1,0.0,0.8
95,1,19.3,29.9,0.0,0.7
95,2,18.9,29.1,0.0,0.5
95,3,20.2,32.2,0.0,1.2
95,4,17.2,31.8,0.0,0.7
95,5,18.0,31.2,0.0,0.8
95,6,20.1,29.8,0.0,0.8
95,7,19.4,28.8,0.0,0.8
95,8,17.2,30.6,0.0,1.2
95,9,17.2,30.7,0.0,0.8
95,10,17.6,30.1,0.0,0.7
95,11,20.0,31.3,0.0,0.8
95,12,17.8,28.0,0.0,0.4
95,13,18.6,29.4,0.0,1.2
95,14,19.5,32.2,0.0,0.8
95,15,17.9,33.2,0.0,1.5
95,16,19.0,32.1,0.2,0.6
95,17,18.7,29.2,0.0,0.4
95,18,17.6,29.4,0.0,0.4
95,19,17.3,33.9,0.0,0.8
95,20,19.9,31.0,0.0,0.9
95,21,16.5,30.3,0.0,1.4
95,22,18.7,34.2,0.0,0.8
95,23,17.3,31.8,0.0,0.7
95,24,18.2,30.1,0.0,1.3
95,25,15.8,29.8,0.0,0.8
95,26,16.9,34.0,0.0,1.0
95,27,16.5,32.0,0.0,0.5
95,28,18.1,29.7,0.0,0.7
95,29,17.6,29.6,0.0,0.8
95,30,18.5,29.7,0.0,1.3
95,31,17.7,30.9,0.0,1.2
95,32,17.6,28.8,0.0,0.7
95,33,18.8,32.2,0.0,0.7
95,34,19.6,28.9,0.0,0.8
95,35,15.3,30.5,0.0,0.6
95,36,17.7,29.6,0.0,0.6
95,37,19.8,31.4,0.0,0.5
95,38,18.7,31.0,0.0,0.4
95,39,14.7,30.0,0.0,0.6
95,40,17.6,32.9,0.0,0.6
95,41,17.7,29.2,0.0,0.7
95,42,18.8,31.9,0.0,1.3
95,43,18.8,31.3,0.0,0.6
95,44,18.9,28.8,0.0,0.6
95,45,19.3,28.2,0.0,0.7
95,46,17.9,32.2,0.0,0.8
95,47,19.6,31.2,0.0,0.7
95,48,19.2,29.8,0.0,0.6
95,49,18.2,30.9,0.0,0.6
95,50,18.5,30.6,0.0,0.6
95,51,19.6,35.0,1.3,0.4
95,52,18.6,30.1,0.2,0.4
95,53,18.5,33.1,0.0,0.6
95,54,17.7,33.2,0.0,0.6
95,55,18.8,28.9,0.0,0.4
95,56,17.2,32.9,0.0,0.6
95,57,16.2,29.4,0.0,0.6
95,58,18.4,30.8,0.0,0.6
95,59,16.6,33.7,0.0,1.0
95,60,18.7,30.6,5.2,0.7
95,61,18.8,31.9,3.2,0.5
95,62,18.1,33.0,9.6,1.2
95,63,18.9,33.8,11.1,0.6
95,64,18.2,34.0,1.2,0.5
95,65,18.5,29.2,82.1,0.7
95,66,19.0,27.7,79.9,0.5
95,67,20.2,30.4,0.2,0.6
95,68,19.5,29.2,0.2,0.4
95,69,19.5,31.0,21.7,0.7
95,70,17.1,29.4,0.8,0.6
95,71,19.5,32.6,28.7,0.6
95,72,19.1,33.0,0.0,0.8
95,73,17.1,32.1,0.0,1.1
95,74,19.0,32.9,0.0,0.8
95,75,19.1,33.1,0.0,0.7
95,76,15.0,33.3,0.0,0.8
95,77,18.9,23.9,0.7,0.5
95,78,19.5,31.1,8.9,0.6
95,79,21.4,33.2,0.0,1.2
95,80,20.4,33.0,0.0,1.4
95,81,19.5,31.8,0.2,0.5
95,82,19.1,30.1,1.2,0.4
95,83,19.3,32.8,0.0,1.6
95,84,17.3,33.1,0.0,0.9
95,85,19.1,33.0,0.0,0.9
95,86,16.6,33.9,0.0,0.6
95,87,15.9,30.5,0.0,0.9
95,88,19.0,32.7,0.0,0.8
95,89,17.5,28.7,0.0,0.7
95,90,18.6,32.5,0.0,0.9
95,91,18.9,27.9,7.6,0.5
95,92,19.4,30.4,0.2,0.4
95,93,18.8,31.6,5.5,0.3
95,94,18.7,29.2,11.1,0.5
95,95,18.0,30.1,0.0,0.7
95,96,18.4,30.4,16.1,0.9
95,97,19.1,31.6,0.2,1.0
95,98,27.4,29.6,0.0,1.2
95,99,18.0,32.2,0.0,0.7
95,100,16.6,30.6,0.2,0.5
95,101,17.1,23.7,0.3,0.7
95,102,19.6,30.3,0.0,0.4
95,103,18.8,30.7,0.0,0.6
95,104,19.0,30.1,4.2,0.8
95,105,16.6,26.2,1.7,0.9
95,106,20.7,27.9,0.2,0.6
95,107,18.6,31.7,33.5,1.0
95,108,18.5,26.4,13.2,0.6
95,109,17.6,26.6,0.2,0.7
95,110,18.8,29.6,0.0,0.7
95,111,19.0,30.3,0.0,0.7
95,112,18.8,32.2,1.6,0.9
95,113,16.5,30.4,0.0,0.6
95,114,16.4,28.3,0.0,0.5
95,115,19.4,29.4,80.2,1.0
95,116,17.5,31.7,1.7,0.8
95,117,17.2,28.5,0.0,1.4
95,118,18.0,29.9,20.2,1.2
95,119,18.9,23.4,0.5,0.9
95,120,17.5,27.7,1.7,0.5
95,121,18.4,29.9,8.2,0.4
95,122,16.2,30.6,0.0,0.8
95,123,23.1,28.8,0.0,0.6
95,124,16.3,30.1,7.6,0.5
95,125,16.9,27.7,2.3,0.4
95,126,18.7,29.7,0.0,0.5
95,127,19.2,25.4,3.2,0.7
95,128,16.9,27.5,3.5,0.9
95,129,18.9,29.4,0.0,0.6
95,130,18.2,30.7,0.0,0.5
95,131,20.4,27.9,0.0,0.9
95,132,16.6,30.7,0.0,0.5
95,133,17.7,27.7,0.0,0.5
95,134,17.3,29.5,0.0,0.5
95,135,17.1,28.8,0.0,0.7
95,136,18.5,28.4,0.0,0.5
95,137,15.8,27.5,3.7,0.5
95,138,17.8,28.0,0.0,0.3
95,139,16.4,24.9,0.4,0.8
95,140,17.1,27.2,0.0,0.6
95,141,17.6,25.9,48.9,1.0
95,142,17.3,29.0,0.2,1.1
95,143,16.5,21.7,0.2,0.5
95,144,18.9,30.6,0.0,0.5
95,145,17.3,26.8,0.0,0.6
95,146,15.1,25.8,0.4,0.8
95,147,15.6,28.9,0.7,0.7
